ID;n_adults;n_children;weekend_nights;week_nights;meal_plan;car_parking_space;room_type;lead_time;year;month;date;market_segment;repeated_guest;previous_cancellations;previous_bookings_not_canceled;avg_room_price;special_requests;status
INN20484;2;0;1;1;Meal Plan 1;0;Room_Type 1;40;2017;10;5;Offline;0;0;0;70.0;0;0
INN25579;2;0;1;2;Meal Plan 1;0;Room_Type 1;20;2018;11;14;Offline;0;0;0;80.0;0;0
INN25680;2;0;1;1;Meal Plan 2;0;Room_Type 1;88;2017;10;5;Offline;0;0;0;112.2;0;0
INN05686;2;0;2;1;Meal Plan 1;0;Room_Type 4;2;2017;9;20;Offline;0;0;0;75.0;0;0
INN20264;2;0;0;1;Meal Plan 1;0;Room_Type 1;45;2018;10;20;Online;0;0;0;107.1;2;0
INN08441;2;0;1;2;Meal Plan 1;0;Room_Type 1;418;2018;9;26;Offline;0;0;0;75.0;0;1
INN01766;2;0;2;2;Meal Plan 1;0;Room_Type 1;8;2017;11;6;Online;0;0;0;104.5;1;0
INN22550;2;0;0;2;Meal Plan 1;0;Room_Type 1;11;2018;6;17;Online;0;0;0;141.0;1;1
INN34812;2;0;0;3;Meal Plan 1;0;Room_Type 1;274;2018;8;9;Online;0;0;0;107.0;2;1
INN21259;2;1;2;2;Meal Plan 2;0;Room_Type 6;22;2017;12;26;Offline;0;0;0;134.78;0;0
INN09546;2;2;1;3;Meal Plan 1;0;Room_Type 6;47;2018;8;22;Online;0;0;0;207.9;1;1
INN09779;2;0;0;1;Meal Plan 1;0;Room_Type 1;43;2018;9;9;Online;0;0;0;135.9;2;0
INN03693;2;0;0;2;Meal Plan 2;0;Room_Type 1;377;2018;10;14;Online;0;0;0;115.0;1;1
INN22469;2;0;2;2;Meal Plan 1;0;Room_Type 2;45;2017;10;24;Online;0;0;0;76.77;0;0
INN14420;1;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Offline;0;0;0;80.0;0;1
INN14088;2;0;1;3;Meal Plan 1;0;Room_Type 1;157;2018;7;7;Offline;0;0;0;72.25;0;0
INN15018;2;0;2;2;Not Selected;0;Room_Type 1;47;2018;6;19;Online;0;0;0;70.12;1;0
INN26132;2;0;0;2;Meal Plan 1;0;Room_Type 4;195;2018;8;30;Online;0;0;0;109.8;0;1
INN15121;2;0;0;2;Meal Plan 2;0;Room_Type 1;86;2017;9;24;Offline;0;0;0;120.0;0;0
INN26359;2;0;0;3;Not Selected;0;Room_Type 1;128;2018;7;7;Online;0;0;0;103.5;0;1
INN01320;2;0;2;5;Meal Plan 1;0;Room_Type 1;113;2018;11;27;Online;0;0;0;85.0;2;0
INN12696;2;0;2;1;Not Selected;0;Room_Type 1;8;2017;12;27;Online;0;0;0;77.92;0;0
INN16516;2;0;1;2;Meal Plan 1;0;Room_Type 1;94;2018;10;7;Online;0;0;0;118.8;0;1
INN17203;2;0;1;3;Meal Plan 2;0;Room_Type 1;13;2018;2;29;Online;0;0;0;107.8;0;0
INN32716;2;0;0;2;Meal Plan 1;1;Room_Type 1;18;2018;6;8;Online;0;0;0;121.0;2;0
INN16532;2;0;1;3;Meal Plan 1;0;Room_Type 1;43;2018;3;14;Online;0;0;0;81.9;1;0
INN18791;2;0;1;1;Meal Plan 1;0;Room_Type 1;1;2018;12;24;Online;0;0;0;71.69;1;0
INN20538;2;0;0;2;Meal Plan 1;0;Room_Type 1;211;2018;5;20;Offline;0;0;0;100.0;0;1
INN28441;2;0;2;5;Meal Plan 1;0;Room_Type 1;118;2018;9;3;Offline;0;0;0;99.28;0;0
INN22922;2;0;2;3;Meal Plan 1;0;Room_Type 4;256;2018;10;16;Online;0;0;0;103.7;0;1
INN20782;3;0;0;3;Meal Plan 1;0;Room_Type 4;176;2018;8;9;Online;0;0;0;137.7;2;1
INN16920;1;0;0;2;Meal Plan 1;0;Room_Type 1;2;2018;1;12;Online;1;11;4;82.9;1;0
INN14169;2;0;2;1;Meal Plan 2;0;Room_Type 1;117;2017;8;1;Offline;0;0;0;94.5;0;1
INN11536;2;0;1;2;Meal Plan 1;0;Room_Type 1;29;2018;3;4;Offline;0;0;0;87.0;0;0
INN12352;3;0;2;4;Meal Plan 1;0;Room_Type 1;143;2018;7;28;Online;0;0;0;132.88;1;0
INN35473;1;0;0;0;Meal Plan 1;0;Room_Type 1;7;2018;2;15;Online;0;0;0;0.0;0;0
INN07287;1;0;0;2;Meal Plan 1;0;Room_Type 1;69;2018;3;31;Online;0;0;0;76.5;1;0
INN04022;2;0;2;2;Meal Plan 1;0;Room_Type 4;69;2018;4;17;Online;0;0;0;110.08;2;0
INN11802;3;0;1;0;Meal Plan 1;0;Room_Type 4;16;2018;4;17;Online;0;0;0;137.0;2;0
INN26603;2;0;2;3;Meal Plan 2;0;Room_Type 1;137;2018;12;24;Online;0;0;0;146.1;2;0
INN12792;1;0;1;1;Meal Plan 1;0;Room_Type 1;4;2018;4;18;Online;0;0;0;73.92;1;0
INN24627;2;0;1;2;Meal Plan 1;0;Room_Type 1;190;2018;11;14;Online;0;0;0;81.9;1;0
INN28757;1;0;2;2;Meal Plan 1;0;Room_Type 1;3;2017;11;29;Corporate;1;2;12;65.0;0;0
INN23783;2;0;0;5;Meal Plan 1;0;Room_Type 4;190;2018;8;9;Offline;0;0;0;84.25;0;0
INN36093;2;0;0;1;Meal Plan 1;0;Room_Type 1;13;2018;4;8;Online;0;0;0;101.0;1;0
INN06479;2;0;0;3;Meal Plan 1;0;Room_Type 1;105;2018;10;12;Offline;0;0;0;75.0;0;0
INN15993;2;0;1;1;Meal Plan 1;0;Room_Type 1;32;2018;6;20;Online;0;0;0;103.35;1;0
INN15162;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;3;26;Online;0;0;0;89.0;1;0
INN01028;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;3;29;Online;0;0;0;89.0;0;0
INN17830;2;0;0;2;Meal Plan 1;0;Room_Type 1;31;2018;5;24;Online;0;0;0;108.9;1;0
INN25978;1;0;0;2;Meal Plan 1;0;Room_Type 1;32;2017;11;20;Offline;0;0;0;73.0;0;0
INN16022;3;0;4;5;Meal Plan 2;0;Room_Type 4;114;2018;7;17;Online;0;0;0;191.0;0;1
INN33566;2;0;2;0;Meal Plan 1;0;Room_Type 1;3;2018;12;4;Offline;0;0;0;89.0;0;0
INN16061;2;0;1;1;Meal Plan 1;0;Room_Type 1;169;2018;8;22;Online;0;0;0;105.3;1;1
INN03582;2;0;1;2;Meal Plan 1;0;Room_Type 1;188;2018;11;21;Offline;0;0;0;61.88;0;0
INN06119;2;0;0;1;Meal Plan 1;0;Room_Type 4;54;2018;9;30;Online;0;0;0;132.3;1;0
INN10030;2;0;1;3;Meal Plan 1;0;Room_Type 1;76;2018;6;27;Online;0;0;0;109.8;1;0
INN34939;3;0;2;2;Meal Plan 1;0;Room_Type 4;50;2018;7;10;Online;0;0;0;142.2;0;0
INN31245;2;1;1;2;Meal Plan 1;0;Room_Type 1;150;2018;10;3;Online;0;0;0;135.0;2;0
INN33753;1;0;1;2;Meal Plan 1;0;Room_Type 4;56;2018;11;7;Online;0;0;0;209.0;2;0
INN09002;2;0;1;2;Meal Plan 1;0;Room_Type 1;168;2018;4;22;Offline;0;0;0;85.0;0;1
INN11206;1;0;0;3;Meal Plan 1;0;Room_Type 1;5;2018;3;8;Corporate;0;0;0;66.0;0;0
INN30623;2;0;2;2;Meal Plan 1;0;Room_Type 1;72;2018;11;18;Online;0;0;0;70.72;0;0
INN09707;2;0;1;1;Meal Plan 1;0;Room_Type 5;28;2018;10;8;Online;0;0;0;171.87;0;0
INN20678;1;0;0;3;Meal Plan 1;0;Room_Type 1;214;2018;8;11;Online;0;0;0;90.9;1;1
INN28153;2;1;0;2;Meal Plan 1;0;Room_Type 1;151;2018;12;30;Online;0;0;0;143.38;1;1
INN27727;2;0;0;3;Meal Plan 1;0;Room_Type 6;159;2018;5;26;Online;0;0;0;198.9;0;1
INN05575;1;0;2;7;Meal Plan 1;0;Room_Type 1;3;2017;12;22;Online;0;0;0;67.5;0;0
INN21968;2;0;1;2;Not Selected;0;Room_Type 1;87;2018;4;4;Online;0;0;0;79.5;1;0
INN04104;1;0;1;1;Meal Plan 1;0;Room_Type 1;18;2018;2;20;Online;0;0;0;86.0;1;0
INN19021;2;0;2;0;Not Selected;0;Room_Type 1;150;2018;10;30;Online;0;0;0;80.1;0;1
INN34463;2;0;0;4;Meal Plan 1;0;Room_Type 4;4;2018;5;31;Online;0;0;0;132.08;1;0
INN03462;2;0;2;3;Meal Plan 1;0;Room_Type 1;47;2018;7;1;Online;0;0;0;117.9;1;0
INN20021;2;0;0;4;Meal Plan 1;0;Room_Type 1;122;2018;5;3;Online;0;0;0;99.45;0;0
INN23306;2;0;2;5;Meal Plan 1;0;Room_Type 4;151;2018;6;16;Online;0;0;0;119.97;0;1
INN09883;2;1;2;1;Meal Plan 1;0;Room_Type 1;6;2018;12;18;Online;0;0;0;116.0;2;0
INN34702;2;0;0;2;Meal Plan 1;0;Room_Type 1;86;2017;9;24;Offline;0;0;0;105.0;0;0
INN32894;2;0;0;2;Meal Plan 1;0;Room_Type 1;211;2018;5;20;Offline;0;0;0;100.0;0;1
INN31803;2;2;1;4;Meal Plan 1;0;Room_Type 2;41;2018;2;22;Online;0;0;0;139.5;0;0
INN26331;2;0;0;2;Meal Plan 1;0;Room_Type 1;65;2017;12;30;Online;0;0;0;113.4;1;0
INN29041;1;0;2;2;Meal Plan 1;0;Room_Type 1;116;2018;2;28;Offline;0;0;0;61.0;0;1
INN26964;1;0;0;2;Meal Plan 1;0;Room_Type 1;12;2018;6;14;Corporate;1;0;5;65.0;1;0
INN25879;2;0;2;3;Meal Plan 1;0;Room_Type 4;29;2018;3;5;Online;0;0;0;101.52;2;0
INN04040;1;0;2;3;Meal Plan 1;0;Room_Type 1;269;2018;12;29;Offline;0;0;0;70.0;0;0
INN28340;2;1;2;2;Meal Plan 1;0;Room_Type 1;42;2018;3;20;Online;0;0;0;113.6;0;1
INN18804;3;0;2;2;Meal Plan 1;0;Room_Type 4;12;2018;6;19;Online;0;0;0;177.0;2;0
INN28790;2;0;0;2;Not Selected;0;Room_Type 1;152;2018;7;27;Online;0;0;0;94.5;1;0
INN29495;1;0;2;0;Meal Plan 1;0;Room_Type 1;4;2018;4;10;Online;0;0;0;103.0;0;0
INN02513;2;0;0;1;Not Selected;0;Room_Type 1;73;2018;11;26;Online;0;0;0;88.0;0;1
INN01627;1;0;2;6;Meal Plan 1;0;Room_Type 1;7;2018;11;2;Corporate;1;5;50;65.0;0;0
INN04291;2;0;0;3;Not Selected;0;Room_Type 1;57;2018;11;1;Online;0;0;0;79.2;1;0
INN10345;3;0;0;1;Meal Plan 1;0;Room_Type 4;54;2018;9;1;Online;0;0;0;142.2;2;0
INN00797;1;0;0;1;Meal Plan 1;0;Room_Type 1;59;2018;5;19;Online;0;0;0;121.5;0;1
INN26364;2;0;0;3;Not Selected;0;Room_Type 1;44;2018;10;20;Online;0;0;0;113.7;1;0
INN10288;2;0;2;2;Meal Plan 1;0;Room_Type 4;24;2018;5;29;Online;0;0;0;117.3;1;0
INN32869;2;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;110.0;0;1
INN24400;2;1;1;5;Meal Plan 1;0;Room_Type 1;153;2018;8;9;Online;0;0;0;123.25;1;1
INN20295;3;0;1;2;Meal Plan 1;0;Room_Type 1;81;2018;3;25;Offline;0;0;0;94.0;0;0
INN16033;1;0;0;2;Meal Plan 2;0;Room_Type 1;346;2018;9;13;Offline;0;0;0;90.0;0;1
INN15388;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;95.0;0;0
INN13015;2;0;0;1;Meal Plan 1;0;Room_Type 1;14;2018;6;8;Online;0;0;0;121.0;1;0
INN08039;2;0;1;2;Not Selected;0;Room_Type 1;30;2018;11;11;Online;0;0;0;87.27;0;0
INN09361;2;0;2;4;Meal Plan 1;0;Room_Type 1;34;2018;1;31;Offline;0;0;0;50.33;0;0
INN14722;2;0;2;1;Not Selected;0;Room_Type 1;12;2018;7;10;Online;0;0;0;139.0;1;0
INN21348;1;0;0;3;Meal Plan 1;0;Room_Type 1;308;2018;11;23;Online;0;0;0;78.3;2;1
INN06697;2;0;1;2;Meal Plan 1;0;Room_Type 1;205;2018;9;5;Online;0;0;0;126.9;2;1
INN31064;2;0;0;4;Meal Plan 2;0;Room_Type 1;1;2017;8;18;Offline;0;0;0;109.8;0;0
INN04457;2;0;0;2;Not Selected;0;Room_Type 1;30;2018;5;24;Online;0;0;0;98.1;1;1
INN26217;1;0;1;1;Meal Plan 1;0;Room_Type 1;17;2018;10;3;Corporate;0;0;0;95.0;0;0
INN14347;1;0;0;2;Not Selected;0;Room_Type 1;33;2018;5;3;Online;0;0;0;111.6;1;0
INN06348;2;0;1;3;Meal Plan 1;0;Room_Type 1;26;2018;9;5;Online;0;0;0;127.2;0;1
INN00740;2;0;1;2;Meal Plan 1;0;Room_Type 1;128;2018;3;18;Online;0;0;0;67.22;0;0
INN31727;1;0;2;1;Meal Plan 1;0;Room_Type 1;1;2018;2;28;Offline;0;0;0;60.0;0;1
INN04254;2;0;1;3;Meal Plan 1;0;Room_Type 1;65;2018;5;9;Online;0;0;0;119.85;1;0
INN16698;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2017;9;1;Complementary;1;0;2;0.0;1;0
INN32042;2;0;1;0;Not Selected;0;Room_Type 1;50;2018;2;29;Online;0;0;0;76.5;0;1
INN27909;2;0;2;1;Meal Plan 1;0;Room_Type 4;48;2018;11;5;Online;0;0;0;131.72;2;0
INN17313;2;0;1;2;Meal Plan 1;0;Room_Type 1;305;2018;11;4;Offline;0;0;0;89.0;0;1
INN07562;2;0;2;1;Not Selected;0;Room_Type 1;174;2018;8;7;Online;0;0;0;103.5;1;1
INN13402;1;0;0;1;Meal Plan 1;0;Room_Type 1;3;2018;3;3;Online;0;0;0;95.0;0;0
INN33793;1;0;1;0;Meal Plan 1;0;Room_Type 1;19;2018;9;12;Online;0;0;0;99.0;2;0
INN21073;2;0;0;3;Meal Plan 1;0;Room_Type 1;50;2018;1;14;Offline;0;0;0;52.0;2;0
INN21304;2;0;2;0;Meal Plan 1;0;Room_Type 1;7;2018;12;4;Online;0;0;0;104.0;2;0
INN33943;2;0;0;3;Meal Plan 2;0;Room_Type 1;34;2017;9;23;Offline;0;0;0;224.67;0;1
INN35511;2;0;0;1;Meal Plan 1;0;Room_Type 4;0;2018;2;13;Online;0;0;0;106.0;0;0
INN29365;2;0;2;3;Meal Plan 1;0;Room_Type 1;192;2017;9;25;Offline;0;0;0;102.0;0;1
INN08516;2;1;0;2;Meal Plan 1;0;Room_Type 1;138;2018;7;14;Online;0;0;0;121.5;1;0
INN22875;1;0;2;3;Meal Plan 1;0;Room_Type 1;4;2017;8;23;Online;0;0;0;80.0;0;1
INN08341;1;0;0;1;Meal Plan 1;0;Room_Type 1;15;2018;6;14;Online;0;0;0;95.0;1;0
INN02150;3;0;1;1;Meal Plan 1;0;Room_Type 4;212;2018;10;17;Online;0;0;0;128.7;0;1
INN14790;2;0;2;6;Meal Plan 1;0;Room_Type 4;9;2018;1;16;Online;0;0;0;61.5;0;0
INN23484;2;0;1;2;Meal Plan 1;0;Room_Type 1;302;2018;9;16;Offline;0;0;0;100.0;0;1
INN15568;2;0;0;2;Meal Plan 1;0;Room_Type 4;35;2018;10;7;Online;0;0;0;157.5;1;0
INN21855;2;0;0;1;Meal Plan 1;0;Room_Type 1;14;2018;12;28;Online;0;0;0;138.0;1;0
INN20655;3;0;0;2;Meal Plan 1;0;Room_Type 4;59;2018;9;1;Online;0;0;0;142.2;0;0
INN05884;2;0;1;1;Meal Plan 1;0;Room_Type 1;152;2018;7;11;Online;0;0;0;99.0;2;0
INN08131;2;0;1;0;Meal Plan 1;0;Room_Type 1;18;2018;7;3;Online;0;0;0;151.0;1;0
INN25977;2;0;0;1;Meal Plan 1;0;Room_Type 4;5;2018;9;7;Online;0;0;0;184.0;2;0
INN00321;3;0;1;2;Meal Plan 1;0;Room_Type 4;27;2018;2;22;Online;0;0;0;130.0;2;0
INN01069;2;0;1;2;Meal Plan 1;0;Room_Type 1;0;2018;5;9;Online;0;0;0;103.0;1;0
INN16147;2;0;0;1;Meal Plan 2;0;Room_Type 1;94;2018;7;28;Online;0;0;0;139.5;0;0
INN33059;2;0;2;2;Not Selected;0;Room_Type 1;117;2018;5;13;Online;0;0;0;99.45;1;0
INN27802;2;0;1;2;Meal Plan 1;0;Room_Type 1;23;2018;11;25;Online;0;0;0;104.0;1;0
INN35225;2;2;0;1;Meal Plan 1;0;Room_Type 6;1;2018;11;25;Online;0;0;0;181.0;2;0
INN19887;1;0;1;0;Not Selected;0;Room_Type 1;0;2018;5;16;Online;0;0;0;65.14;0;0
INN18148;2;0;2;5;Meal Plan 1;0;Room_Type 1;72;2017;7;22;Online;0;0;0;76.5;0;1
INN18030;3;0;2;3;Meal Plan 1;1;Room_Type 4;161;2018;8;14;Online;0;0;0;145.85;2;1
INN34327;2;0;0;3;Meal Plan 2;0;Room_Type 1;203;2018;12;8;Online;0;0;0;112.5;0;0
INN23915;2;0;1;2;Meal Plan 1;0;Room_Type 1;10;2018;3;14;Offline;0;0;0;80.0;0;0
INN17755;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2017;10;31;Online;0;0;0;107.0;1;0
INN22568;2;0;0;3;Meal Plan 1;0;Room_Type 1;280;2018;12;6;Online;0;0;0;78.3;2;1
INN34388;2;0;2;1;Not Selected;0;Room_Type 1;13;2017;11;15;Online;0;0;0;85.0;1;0
INN24928;2;0;2;5;Meal Plan 1;0;Room_Type 1;277;2018;9;5;Offline;0;0;0;80.0;0;1
INN10370;2;0;1;3;Meal Plan 1;0;Room_Type 4;61;2017;10;19;Online;0;0;0;78.54;2;0
INN25379;2;0;2;2;Meal Plan 1;0;Room_Type 4;5;2017;9;19;Online;0;0;0;140.75;2;0
INN05020;2;0;1;2;Meal Plan 2;0;Room_Type 1;315;2018;9;30;Online;0;0;0;160.0;0;1
INN18736;2;0;1;3;Meal Plan 2;0;Room_Type 1;210;2017;10;8;Offline;0;0;0;86.0;0;1
INN21706;2;0;1;1;Meal Plan 1;0;Room_Type 1;45;2018;1;23;Online;0;0;0;79.8;0;0
INN27571;2;0;2;0;Not Selected;0;Room_Type 1;19;2018;9;11;Online;0;0;0;65.1;1;1
INN01967;2;0;1;4;Meal Plan 1;0;Room_Type 4;5;2018;8;22;Online;0;0;0;155.0;2;0
INN00418;1;0;0;1;Meal Plan 1;0;Room_Type 1;5;2018;4;5;Corporate;1;0;1;89.0;1;0
INN34143;1;0;0;1;Meal Plan 1;0;Room_Type 1;8;2017;10;6;Complementary;0;0;0;0.0;0;0
INN06924;2;0;1;2;Meal Plan 1;0;Room_Type 5;15;2018;2;5;Corporate;0;0;0;97.0;0;0
INN12395;2;0;0;1;Meal Plan 2;0;Room_Type 1;6;2018;12;24;Online;0;0;0;135.5;1;0
INN35365;3;0;2;2;Meal Plan 1;0;Room_Type 4;102;2018;12;2;Online;0;0;0;119.0;1;1
INN14402;1;0;0;2;Meal Plan 1;0;Room_Type 1;103;2018;4;19;Offline;0;0;0;115.0;0;1
INN12855;2;0;0;2;Meal Plan 1;0;Room_Type 4;28;2017;9;10;Offline;0;0;0;97.0;0;0
INN23637;2;0;0;3;Meal Plan 1;0;Room_Type 4;17;2017;10;15;Online;0;0;0;104.11;1;0
INN06867;2;2;2;5;Meal Plan 2;0;Room_Type 6;71;2018;4;3;Online;0;0;0;203.76;0;1
INN14797;2;0;0;1;Meal Plan 1;0;Room_Type 1;159;2018;2;13;Offline;0;0;0;70.0;0;0
INN26847;2;0;0;3;Meal Plan 1;0;Room_Type 1;162;2017;9;17;Offline;0;0;0;70.0;1;0
INN08428;2;0;0;3;Meal Plan 1;0;Room_Type 1;104;2018;6;9;Online;0;0;0;126.9;0;1
INN35414;1;0;1;1;Meal Plan 1;0;Room_Type 1;3;2017;11;16;Complementary;0;0;0;0.0;0;0
INN04770;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;109.0;0;0
INN12184;2;0;1;2;Meal Plan 1;0;Room_Type 1;114;2017;7;27;Online;0;0;0;76.5;2;0
INN02616;2;0;1;0;Meal Plan 1;0;Room_Type 1;7;2017;9;7;Online;0;0;0;124.0;1;1
INN31037;2;0;1;3;Meal Plan 1;0;Room_Type 1;53;2018;4;11;Online;0;0;0;76.58;1;0
INN29984;2;0;0;2;Meal Plan 1;0;Room_Type 4;144;2018;5;6;Online;0;0;0;114.3;1;1
INN22056;1;0;0;2;Meal Plan 1;0;Room_Type 1;181;2018;10;11;Offline;0;0;0;250.0;0;1
INN28223;2;0;2;2;Meal Plan 1;0;Room_Type 1;88;2018;12;2;Online;0;0;0;54.09;0;0
INN28984;2;0;0;2;Meal Plan 2;0;Room_Type 1;377;2018;10;14;Offline;0;0;0;115.0;1;1
INN19248;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;3;16;Online;0;0;0;109.0;0;0
INN28398;2;0;0;1;Not Selected;1;Room_Type 1;65;2018;3;10;Online;0;0;0;76.5;0;0
INN34697;2;0;2;3;Meal Plan 1;0;Room_Type 4;192;2018;7;23;Online;0;0;0;99.45;0;1
INN25517;1;0;0;2;Meal Plan 1;0;Room_Type 1;0;2018;1;13;Complementary;1;0;13;0.0;2;0
INN31195;2;0;2;1;Not Selected;0;Room_Type 1;7;2018;10;29;Online;0;0;0;126.67;1;1
INN12240;3;0;1;3;Meal Plan 1;0;Room_Type 4;89;2018;7;18;Online;0;0;0;139.95;1;1
INN06546;2;2;2;3;Meal Plan 1;0;Room_Type 1;67;2017;7;10;Offline;0;0;0;106.25;0;0
INN07028;1;0;0;1;Meal Plan 1;0;Room_Type 1;9;2017;12;10;Corporate;1;0;3;65.0;0;0
INN22240;1;0;1;0;Meal Plan 1;0;Room_Type 1;111;2018;10;10;Offline;0;0;0;120.0;0;1
INN04872;2;0;0;2;Meal Plan 1;0;Room_Type 1;3;2017;9;4;Online;0;0;0;143.0;1;0
INN07474;1;0;1;1;Meal Plan 1;0;Room_Type 1;4;2018;5;23;Offline;0;0;0;90.0;1;0
INN33965;1;0;1;2;Meal Plan 1;0;Room_Type 1;118;2018;6;6;Offline;0;0;0;110.0;0;0
INN29828;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;4;28;Offline;0;0;0;45.0;2;0
INN07134;2;0;1;5;Meal Plan 1;0;Room_Type 4;64;2018;9;6;Online;0;0;0;136.8;0;1
INN04730;3;0;0;1;Meal Plan 1;0;Room_Type 4;1;2018;5;20;Online;0;0;0;197.0;0;0
INN13654;2;0;2;0;Not Selected;0;Room_Type 1;7;2018;6;26;Online;0;0;0;82.66;1;0
INN00109;2;0;0;1;Not Selected;0;Room_Type 1;12;2018;6;30;Online;0;0;0;101.68;1;0
INN03873;2;0;1;2;Not Selected;0;Room_Type 1;4;2018;7;8;Online;0;0;0;139.0;1;0
INN25107;3;0;4;5;Meal Plan 2;0;Room_Type 4;114;2018;7;17;Online;0;0;0;191.0;0;1
INN31711;2;0;2;0;Not Selected;0;Room_Type 1;84;2018;11;20;Online;0;0;0;71.28;0;1
INN36161;2;0;1;1;Not Selected;0;Room_Type 1;24;2018;9;26;Online;0;0;0;107.1;0;1
INN06657;2;0;1;3;Meal Plan 1;0;Room_Type 4;94;2018;7;21;Online;0;0;0;123.3;0;0
INN35269;2;0;2;1;Meal Plan 2;0;Room_Type 1;122;2018;3;27;Offline;0;0;0;107.0;1;0
INN10027;2;0;1;4;Meal Plan 1;0;Room_Type 4;34;2018;4;4;Online;0;0;0;131.4;0;1
INN02538;2;0;1;1;Meal Plan 1;0;Room_Type 1;63;2017;10;10;Online;0;0;0;89.25;1;0
INN33742;1;0;0;1;Meal Plan 1;0;Room_Type 1;5;2018;8;24;Complementary;0;0;0;0.0;0;0
INN30368;1;0;2;1;Meal Plan 1;0;Room_Type 1;1;2018;2;28;Offline;0;0;0;60.0;0;1
INN01785;2;0;0;2;Meal Plan 1;0;Room_Type 1;86;2017;9;24;Offline;0;0;0;105.0;0;0
INN28297;2;0;0;3;Meal Plan 1;0;Room_Type 1;43;2018;11;1;Offline;0;0;0;75.0;0;0
INN30352;2;0;1;0;Meal Plan 1;0;Room_Type 1;0;2017;12;7;Complementary;0;0;0;0.0;1;0
INN08187;2;0;1;1;Meal Plan 1;0;Room_Type 1;32;2018;5;21;Online;0;0;0;117.9;1;1
INN26772;2;0;0;3;Meal Plan 1;0;Room_Type 5;34;2018;9;15;Online;0;0;0;152.8;0;0
INN34365;3;0;2;5;Meal Plan 2;0;Room_Type 4;81;2018;7;11;Online;0;0;0;190.29;0;0
INN17753;2;0;0;2;Meal Plan 1;0;Room_Type 1;215;2018;9;28;Online;0;0;0;97.71;0;1
INN11670;2;0;2;5;Meal Plan 1;0;Room_Type 4;76;2018;10;16;Offline;0;0;0;90.95;0;0
INN06058;2;0;1;3;Meal Plan 1;0;Room_Type 1;105;2018;9;29;Offline;0;0;0;96.9;5;0
INN35426;2;0;0;1;Meal Plan 1;0;Room_Type 1;3;2018;10;20;Offline;0;0;0;95.0;0;0
INN30908;1;0;0;2;Meal Plan 2;0;Room_Type 1;257;2017;7;1;Offline;0;0;0;80.0;0;0
INN09982;2;0;2;2;Meal Plan 1;0;Room_Type 4;110;2018;7;22;Online;0;0;0;121.05;0;0
INN02815;3;0;1;3;Meal Plan 1;0;Room_Type 4;15;2018;4;7;Online;0;0;0;148.5;2;0
INN22586;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;6;14;Online;0;0;0;111.0;1;0
INN07847;2;2;2;2;Meal Plan 1;1;Room_Type 6;192;2018;7;16;Online;0;0;0;176.95;1;1
INN35714;1;0;1;2;Not Selected;0;Room_Type 1;26;2018;12;5;Online;0;0;0;88.0;0;0
INN19602;3;0;2;0;Meal Plan 1;0;Room_Type 4;100;2018;7;3;Online;0;0;0;146.7;2;0
INN19830;2;0;1;1;Meal Plan 1;1;Room_Type 1;2;2018;2;6;Online;0;0;0;102.0;1;0
INN33933;2;1;1;1;Meal Plan 1;0;Room_Type 1;14;2018;5;30;Online;0;0;0;134.0;1;0
INN24863;2;0;1;0;Meal Plan 1;0;Room_Type 1;258;2018;10;16;Offline;0;0;0;110.0;0;1
INN05723;1;0;2;1;Meal Plan 1;0;Room_Type 1;34;2018;6;19;Online;0;0;0;81.0;0;1
INN18295;2;0;0;3;Meal Plan 1;0;Room_Type 4;26;2018;6;8;Online;0;0;0;163.67;0;1
INN24209;2;0;0;2;Not Selected;0;Room_Type 1;7;2018;4;22;Online;0;0;0;119.0;1;1
INN35683;2;0;2;5;Meal Plan 1;0;Room_Type 4;148;2018;8;16;Online;0;0;0;119.69;0;1
INN05487;3;0;0;2;Meal Plan 1;0;Room_Type 4;129;2018;8;25;Online;0;0;0;137.7;0;0
INN03883;2;0;2;4;Not Selected;0;Room_Type 1;71;2018;11;12;Online;0;0;0;77.0;2;0
INN34657;2;0;0;2;Meal Plan 1;0;Room_Type 1;122;2018;4;15;Offline;0;0;0;85.0;0;0
INN15730;1;0;2;0;Meal Plan 1;0;Room_Type 1;47;2018;10;2;Online;0;0;0;127.0;1;1
INN05927;1;0;0;3;Meal Plan 1;0;Room_Type 1;73;2017;11;24;Offline;0;0;0;67.83;0;0
INN04378;1;0;0;1;Meal Plan 1;0;Room_Type 1;8;2018;3;8;Corporate;0;0;0;80.0;0;0
INN27148;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2017;11;4;Corporate;1;0;2;65.0;0;0
